[21-01-21 22:36] [INFO] - Start transposenet with train
[21-01-21 22:36] [INFO] - Experiment details: kings_subscene_2
[21-01-21 22:36] [INFO] - Using dataset: /media/ronf/data/datasets/cambridge
[21-01-21 22:36] [INFO] - Using labels file: /home/ronf/git/segpose/analysis/abs_cambridge_pose_sorted.csv_KingsCollege_train_2.csv
[21-01-21 22:36] [INFO] - Running with configuration:
	batch_size: 8
	learnable: True
	s_x: -3
	s_q: -6.5
	lr: 0.0001
	norm: 2
	weight_decay: 0.0001
	eps: 1e-10
	lr_scheduler_gamma: 0.1
	lr_scheduler_step_size: 200
	n_epochs: 600
	num_encoder_layers: 6
	dim_feedforward: 256
	hidden_dim: 256
	dropout: 0.1
	nheads: 4
	freeze: False
	reduction: ['reduction_4', 'reduction_3']
	use_prior_t_for_rot: False
	freeze_exclude_phrase: regressor_head_rot
	n_freq_print: 5
	n_freq_checkpoint: 50
	n_workers: 4
	device_id: cuda:0
[21-01-21 22:37] [INFO] - [Batch-11/Epoch-4] running camera pose loss: 13.466, camera pose error: 4.25[m], 12.45[deg]
[21-01-21 22:37] [INFO] - [Batch-16/Epoch-4] running camera pose loss: 13.989, camera pose error: 3.69[m], 11.60[deg]
[21-01-21 22:37] [INFO] - [Batch-21/Epoch-4] running camera pose loss: 13.785, camera pose error: 3.06[m], 7.97[deg]
[21-01-21 22:37] [INFO] - [Batch-26/Epoch-4] running camera pose loss: 13.472, camera pose error: 2.21[m], 7.16[deg]
[21-01-21 22:37] [INFO] - [Batch-31/Epoch-4] running camera pose loss: 13.343, camera pose error: 2.69[m], 7.56[deg]
[21-01-21 22:37] [INFO] - [Batch-36/Epoch-4] running camera pose loss: 13.287, camera pose error: 3.10[m], 10.52[deg]
[21-01-21 22:37] [INFO] - [Batch-41/Epoch-4] running camera pose loss: 13.370, camera pose error: 3.33[m], 7.21[deg]
[21-01-21 22:37] [INFO] - [Batch-46/Epoch-4] running camera pose loss: 13.500, camera pose error: 3.63[m], 15.10[deg]
[21-01-21 22:37] [INFO] - [Batch-51/Epoch-4] running camera pose loss: 13.459, camera pose error: 2.52[m], 7.25[deg]
[21-01-21 22:37] [INFO] - [Batch-56/Epoch-4] running camera pose loss: 13.410, camera pose error: 3.37[m], 9.83[deg]
[21-01-21 22:37] [INFO] - [Batch-61/Epoch-4] running camera pose loss: 13.294, camera pose error: 4.22[m], 5.93[deg]
[21-01-21 22:37] [INFO] - [Batch-1/Epoch-5] running camera pose loss: 11.564, camera pose error: 3.18[m], 6.81[deg]
[21-01-21 22:37] [INFO] - [Batch-6/Epoch-5] running camera pose loss: 11.719, camera pose error: 2.32[m], 7.96[deg]
[21-01-21 22:37] [INFO] - [Batch-11/Epoch-5] running camera pose loss: 11.782, camera pose error: 2.85[m], 8.85[deg]
[21-01-21 22:37] [INFO] - [Batch-16/Epoch-5] running camera pose loss: 12.018, camera pose error: 3.72[m], 8.07[deg]
[21-01-21 22:37] [INFO] - [Batch-21/Epoch-5] running camera pose loss: 11.637, camera pose error: 2.61[m], 6.35[deg]
[21-01-21 22:37] [INFO] - [Batch-26/Epoch-5] running camera pose loss: 11.762, camera pose error: 1.62[m], 6.58[deg]
[21-01-21 22:37] [INFO] - [Batch-31/Epoch-5] running camera pose loss: 11.717, camera pose error: 1.60[m], 6.41[deg]
[21-01-21 22:37] [INFO] - [Batch-36/Epoch-5] running camera pose loss: 11.579, camera pose error: 2.65[m], 7.34[deg]
[21-01-21 22:37] [INFO] - [Batch-41/Epoch-5] running camera pose loss: 11.467, camera pose error: 2.18[m], 9.92[deg]
[21-01-21 22:37] [INFO] - [Batch-46/Epoch-5] running camera pose loss: 11.446, camera pose error: 2.37[m], 8.79[deg]
[21-01-21 22:37] [INFO] - [Batch-51/Epoch-5] running camera pose loss: 11.357, camera pose error: 1.88[m], 7.33[deg]
[21-01-21 22:37] [INFO] - [Batch-56/Epoch-5] running camera pose loss: 11.205, camera pose error: 2.61[m], 5.86[deg]
[21-01-21 22:37] [INFO] - [Batch-61/Epoch-5] running camera pose loss: 11.284, camera pose error: 2.82[m], 9.98[deg]
[21-01-21 22:37] [INFO] - [Batch-1/Epoch-6] running camera pose loss: 13.371, camera pose error: 2.86[m], 10.49[deg]
[21-01-21 22:37] [INFO] - [Batch-6/Epoch-6] running camera pose loss: 12.140, camera pose error: 1.75[m], 5.38[deg]
[21-01-21 22:37] [INFO] - [Batch-11/Epoch-6] running camera pose loss: 11.698, camera pose error: 2.89[m], 8.29[deg]
[21-01-21 22:37] [INFO] - [Batch-16/Epoch-6] running camera pose loss: 11.490, camera pose error: 3.49[m], 8.28[deg]
[21-01-21 22:37] [INFO] - [Batch-21/Epoch-6] running camera pose loss: 11.077, camera pose error: 2.24[m], 5.76[deg]
[21-01-21 22:37] [INFO] - [Batch-26/Epoch-6] running camera pose loss: 10.793, camera pose error: 2.73[m], 5.55[deg]
[21-01-21 22:37] [INFO] - [Batch-31/Epoch-6] running camera pose loss: 10.569, camera pose error: 2.02[m], 8.64[deg]
[21-01-21 22:37] [INFO] - [Batch-36/Epoch-6] running camera pose loss: 10.553, camera pose error: 2.10[m], 7.48[deg]
[21-01-21 22:37] [INFO] - [Batch-41/Epoch-6] running camera pose loss: 10.525, camera pose error: 1.98[m], 6.37[deg]
[21-01-21 22:37] [INFO] - [Batch-46/Epoch-6] running camera pose loss: 10.490, camera pose error: 3.66[m], 6.53[deg]
[21-01-21 22:37] [INFO] - [Batch-51/Epoch-6] running camera pose loss: 10.339, camera pose error: 2.20[m], 10.90[deg]
[21-01-21 22:37] [INFO] - [Batch-56/Epoch-6] running camera pose loss: 10.254, camera pose error: 2.05[m], 5.83[deg]
[21-01-21 22:37] [INFO] - [Batch-61/Epoch-6] running camera pose loss: 10.182, camera pose error: 1.73[m], 4.63[deg]
[21-01-21 22:37] [INFO] - [Batch-1/Epoch-7] running camera pose loss: 8.817, camera pose error: 2.00[m], 7.11[deg]
[21-01-21 22:37] [INFO] - [Batch-6/Epoch-7] running camera pose loss: 9.638, camera pose error: 1.17[m], 4.92[deg]
[21-01-21 22:37] [INFO] - [Batch-11/Epoch-7] running camera pose loss: 9.863, camera pose error: 3.09[m], 10.84[deg]
[21-01-21 22:37] [INFO] - [Batch-16/Epoch-7] running camera pose loss: 10.378, camera pose error: 1.72[m], 7.71[deg]
[21-01-21 22:37] [INFO] - [Batch-21/Epoch-7] running camera pose loss: 10.030, camera pose error: 2.44[m], 6.85[deg]
[21-01-21 22:37] [INFO] - [Batch-26/Epoch-7] running camera pose loss: 9.806, camera pose error: 2.00[m], 6.39[deg]
[21-01-21 22:37] [INFO] - [Batch-31/Epoch-7] running camera pose loss: 9.908, camera pose error: 2.10[m], 7.89[deg]
[21-01-21 22:37] [INFO] - [Batch-36/Epoch-7] running camera pose loss: 9.829, camera pose error: 3.06[m], 6.95[deg]
[21-01-21 22:37] [INFO] - [Batch-41/Epoch-7] running camera pose loss: 9.702, camera pose error: 2.03[m], 5.88[deg]
[21-01-21 22:37] [INFO] - [Batch-46/Epoch-7] running camera pose loss: 9.532, camera pose error: 1.62[m], 6.52[deg]
[21-01-21 22:37] [INFO] - [Batch-51/Epoch-7] running camera pose loss: 9.379, camera pose error: 2.54[m], 7.45[deg]
[21-01-21 22:37] [INFO] - [Batch-56/Epoch-7] running camera pose loss: 9.245, camera pose error: 2.03[m], 5.24[deg]
[21-01-21 22:37] [INFO] - [Batch-61/Epoch-7] running camera pose loss: 9.141, camera pose error: 1.59[m], 5.34[deg]
[21-01-21 22:37] [INFO] - [Batch-1/Epoch-8] running camera pose loss: 6.986, camera pose error: 1.46[m], 6.45[deg]
[21-01-21 22:37] [INFO] - [Batch-6/Epoch-8] running camera pose loss: 8.194, camera pose error: 2.10[m], 8.58[deg]
[21-01-21 22:37] [INFO] - [Batch-11/Epoch-8] running camera pose loss: 8.729, camera pose error: 2.05[m], 5.19[deg]
[21-01-21 22:37] [INFO] - [Batch-16/Epoch-8] running camera pose loss: 9.840, camera pose error: 3.96[m], 5.24[deg]
[21-01-21 22:37] [INFO] - [Batch-21/Epoch-8] running camera pose loss: 9.223, camera pose error: 1.66[m], 6.17[deg]
[21-01-21 22:37] [INFO] - [Batch-26/Epoch-8] running camera pose loss: 8.805, camera pose error: 1.32[m], 6.33[deg]
[21-01-21 22:37] [INFO] - [Batch-31/Epoch-8] running camera pose loss: 8.853, camera pose error: 2.37[m], 8.75[deg]
[21-01-21 22:37] [INFO] - [Batch-36/Epoch-8] running camera pose loss: 9.055, camera pose error: 2.07[m], 12.38[deg]
[21-01-21 22:37] [INFO] - [Batch-41/Epoch-8] running camera pose loss: 9.307, camera pose error: 1.97[m], 9.56[deg]
[21-01-21 22:37] [INFO] - [Batch-46/Epoch-8] running camera pose loss: 9.148, camera pose error: 2.08[m], 8.68[deg]
[21-01-21 22:37] [INFO] - [Batch-51/Epoch-8] running camera pose loss: 8.969, camera pose error: 1.60[m], 6.15[deg]
[21-01-21 22:37] [INFO] - [Batch-56/Epoch-8] running camera pose loss: 8.717, camera pose error: 1.25[m], 5.99[deg]
[21-01-21 22:38] [INFO] - [Batch-61/Epoch-8] running camera pose loss: 8.628, camera pose error: 1.93[m], 6.63[deg]
[21-01-21 22:38] [INFO] - [Batch-1/Epoch-9] running camera pose loss: 7.483, camera pose error: 1.82[m], 5.92[deg]
[21-01-21 22:38] [INFO] - [Batch-6/Epoch-9] running camera pose loss: 6.635, camera pose error: 1.62[m], 6.16[deg]
[21-01-21 22:38] [INFO] - [Batch-11/Epoch-9] running camera pose loss: 7.458, camera pose error: 1.84[m], 5.85[deg]
[21-01-21 22:38] [INFO] - [Batch-16/Epoch-9] running camera pose loss: 7.226, camera pose error: 1.68[m], 6.67[deg]
[21-01-21 22:38] [INFO] - [Batch-21/Epoch-9] running camera pose loss: 6.895, camera pose error: 1.16[m], 4.98[deg]
[21-01-21 22:38] [INFO] - [Batch-26/Epoch-9] running camera pose loss: 7.191, camera pose error: 1.50[m], 7.48[deg]
